satyricon,26,0,servile,servilis,1,a-s---na-
satyricon,26,0,officium,officium,1,n-s---na-
satyricon,26,0,tuentem,tueor,1,v-sppama-
satyricon,26,0,usque,usque,1,d--------
satyricon,26,0,hoc,hic,1,p-s---na-
satyricon,26,0,iubemus,jubeo,1,v1ppia---
satyricon,26,0,in,in,1,r--------
satyricon,26,0,balnea,balneum,1,n-p---na-
satyricon,26,0,sequi,sequor,1,v--pnp---
satyricon,27,0,Nos,nos,1,p-p---mn-
satyricon,27,0,interim,interim,1,d--------
satyricon,27,0,vestiti,vestio,1,v-prppmn-
satyricon,27,0,errare,erro,1,v--pna---
satyricon,27,0,coepimus,coepio,1,v1pria---
satyricon,27,0,immo,immo,1,d--------
satyricon,27,0,iocari,jocor,1,v--pnp---
satyricon,27,0,magis,magis,1,d--------
satyricon,27,0,et,et,1,c--------
satyricon,27,0,circulis,circulus,1,n-p---mb-
satyricon,27,0,ludentem,ludo,1,v-sppama-
satyricon,27,0,accedere,accedo,1,v--pna---
satyricon,27,0,cum,cum,1,c--------
satyricon,27,0,subito,subito,1,d--------
satyricon,27,0,videmus,video,1,v1ppia---
satyricon,27,0,senem,senex,1,n-s---ma-
satyricon,27,0,calvum,calvus,1,a-s---ma-
satyricon,27,0,tunica,tunica,1,n-s---fb-
satyricon,27,0,vestitum,vestitus,2,n-s---ma-
satyricon,27,0,russea,russ(e)us,,a-s---fb-
satyricon,27,0,inter,inter,1,r--------
satyricon,27,0,pueros,puer,1,n-p---ma-
satyricon,27,0,capillatos,capillatus,,a-p---ma-
satyricon,27,0,ludentem,ludo,1,v-sppama-
satyricon,27,0,pila,pila,3,n-s---fb-
satyricon,27,0,Nec,ne,1,c--------
satyricon,27,0,tam,tam,1,d--------
satyricon,27,0,pueri,puer,1,n-p---mn-
satyricon,27,0,nos,nos,1,p-p---mn-
satyricon,27,0,quamquam,quamquam,1,c--------
satyricon,27,0,erat,sum,1,v3siia---
satyricon,27,0,operae,opera,1,n-s---fg-
satyricon,27,0,pretium,pretium,1,n-s---nn-
satyricon,27,0,ad,ad,1,r--------
satyricon,27,0,spectaculum,spectaculum,1,n-s---na-
satyricon,27,0,duxerant,duco,1,v3plia---
satyricon,27,0,quam,quam,1,d--------
satyricon,27,0,ipse,ipse,1,p-s---mn-
satyricon,27,0,pater,pater,1,n-s---mn-
satyricon,27,0,familiae,familia,1,n-s---fg-
satyricon,27,0,qui,qui,1,p-s---mn-
satyricon,27,0,soleatus,soleatus,1,a-s---mn-
satyricon,27,0,pila,pila,3,n-s---fb-
satyricon,27,0,prasina,prasinus,1,a-s---fb-
satyricon,27,0,exercebatur,exerceo,1,v3siip---
satyricon,27,0,c,que,1,c--------
satyricon,27,0,Ne,ne,1,d--------
satyricon,27,0,amplius,amplus,1,d--------
satyricon,27,0,eam,is,1,p-s---fa-
satyricon,27,0,repetebat,repeto,1,v3siia---
satyricon,27,0,quae,qui,1,p-s---fn-
satyricon,27,0,terram,terra,1,n-s---fa-
satyricon,27,0,contigerat,contingo,1,v3slia---
satyricon,27,0,sed,sed,1,c--------
satyricon,27,0,follem,follis,1,n-s---ma-
satyricon,27,0,plenum,plenus,1,a-s---ma-
satyricon,27,0,habebat,habeo,1,v3siia---
satyricon,27,0,servus,servus,2,n-s---mn-
satyricon,27,0,que,que,1,c--------
satyricon,27,0,sufficiebat,sufficio,1,v3siia---
satyricon,27,0,ludentibus,ludo,1,v-pppamd-
satyricon,27,0,Notavimus,noto,1,v1pria---
satyricon,27,0,etiam,etiam,1,d--------
satyricon,27,0,res,res,1,n-p---fa-
satyricon,27,0,novas,novus,1,a-p---fa-
satyricon,27,0,Nam,nam,1,c--------
satyricon,27,0,duo,duo,1,a-p---mn-
satyricon,27,0,spadones,spado,1,n-p---mn-
satyricon,27,0,in,in,1,r--------
satyricon,27,0,diversa,diverto,1,v-srppfb-
satyricon,27,0,parte,pars,1,n-s---fb-
satyricon,27,0,circuli,circulus,1,n-s---mg-
satyricon,27,0,stabant,sto,1,v3piia---
satyricon,27,0,quorum,qui,1,p-p---mg-
satyricon,27,0,alter,alter,1,a-s---mn-
satyricon,27,0,matellam,matella,1,n-s---fa-
satyricon,27,0,tenebat,teneo,1,v3siia---
satyricon,27,0,argenteam,argenteus,1,a-s---fa-
satyricon,27,0,alter,alter,1,a-s---mn-
satyricon,27,0,numerabat,numero,1,v3siia---
satyricon,27,0,pilas,pila,3,n-p---fa-
satyricon,27,0,non,non,1,d--------
satyricon,27,0,quidem,quidem,1,d--------
satyricon,27,0,eas,is,1,p-p---fa-
satyricon,27,0,quae,qui,1,p-p---fn-
satyricon,27,0,inter,inter,1,r--------
satyricon,27,0,manus,manus,1,n-p---fa-
satyricon,27,0,lusu,lusus,2,n-s---mb-
satyricon,27,0,expellente,expello,,v-sppamb-
satyricon,27,0,vibrabant,vibro,1,v3piia---
satyricon,27,0,sed,sed,1,c--------
satyricon,27,0,eas,is,1,p-p---fa-
satyricon,27,0,quae,qui,1,p-p---fn-
satyricon,27,0,in,in,1,r--------
satyricon,27,0,terram,terra,1,n-s---fa-
satyricon,27,0,decidebant,decido,1,v3piia---
satyricon,27,0,Cum,cum,1,c--------
satyricon,27,0,has,hic,1,p-p---fa-
satyricon,27,0,ergo,ergo,1,d--------
satyricon,27,0,miraremur,miror,1,v1pisp---
satyricon,27,0,lautitias,lautitia,,n-p---fa-
satyricon,27,0,accurrit,accurro,1,v3spia---
satyricon,27,0,Menelaus,Menelaus,1,n-s---mn-
satyricon,27,0,et,et,1,c--------
satyricon,27,0,Hic,hic,1,p-s---mn-
satyricon,27,0,est,sum,1,v3spia---
satyricon,27,0,inquit,inquam,1,v3spia---
satyricon,27,0,apud,apud,1,r--------
satyricon,27,0,quem,qui,1,p-s---ma-
satyricon,27,0,cubitum,cubitum,1,n-s---na-
satyricon,27,0,ponetis,pono,1,v2pfia---
satyricon,27,0,et,et,1,c--------
satyricon,27,0,quidem,quidem,1,d--------
satyricon,27,0,iam,jam,1,d--------
satyricon,27,0,principium,principium,1,n-s---na-
satyricon,27,0,cenae,cena,1,n-s---fg-
satyricon,27,0,videtis,video,1,v2ppia---
satyricon,27,0,Et,et,1,c--------
satyricon,27,0,iam,jam,1,d--------
satyricon,27,0,non,non,1,d--------
satyricon,27,0,loquebatur,loquor,1,v3siip---
satyricon,27,0,Menelaus,Menelaus,1,n-s---mn-
satyricon,27,0,cum,cum,1,c--------
satyricon,27,0,Trimalchio,Trimalchio,1,n-s---mn-
satyricon,27,0,digitos,digitus,1,n-p---ma-
satyricon,27,0,concrepuit,concrepo,1,v3sria---
satyricon,27,0,ad,ad,1,r--------
satyricon,27,0,quod,qui,1,p-s---na-
satyricon,27,0,signum,signum,1,n-s---na-
satyricon,27,0,matellam,matella,1,n-s---fa-
satyricon,27,0,spado,spado,1,n-s---mn-
satyricon,27,0,ludenti,ludo,1,v-sppamd-
satyricon,27,0,subiecit,subicio,,v3sria---
satyricon,27,0,Exonerata,exonero,1,v-srppfb-
satyricon,27,0,ille,ille,1,p-s---mn-
satyricon,27,0,vesica,vesica,1,n-s---fb-
satyricon,27,0,aquam,aqua,1,n-s---fa-
satyricon,27,0,poposcit,posco,1,v3sria---
satyricon,27,0,ad,ad,1,r--------
satyricon,27,0,manus,manus,1,n-p---fa-
satyricon,27,0,que,que,1,c--------
satyricon,27,0,digitos,digitus,1,n-p---ma-
satyricon,27,0,paululum,paululum,1,d--------
satyricon,27,0,adspersos,aspergo,,v-prppma-
satyricon,27,0,in,in,1,r--------
satyricon,27,0,capite,caput,1,n-s---nb-
satyricon,27,0,pueri,puer,1,n-s---mg-
satyricon,27,0,tersit,tergeo,,v3sria---
satyricon,28,0,Longum,longus,1,a-s---nn-
satyricon,28,0,erat,sum,1,v3siia---
satyricon,28,0,singula,singulus,1,a-p---na-
satyricon,28,0,excipere,excipio,1,v--pna---
satyricon,28,0,Itaque,ita,1,d--------
satyricon,28,0,intravimus,intro,2,v1pria---
satyricon,28,0,balneum,balneum,1,n-s---na-
satyricon,28,0,et,et,1,c--------
satyricon,28,0,sudore,sudor,1,n-s---mb-
satyricon,28,0,calfacti,calefactus,1,v-prppmn-
satyricon,28,0,momento,momentum,1,n-s---nb-
satyricon,28,0,temporis,tempus,1,n-s---ng-
satyricon,28,0,ad,ad,1,r--------
satyricon,28,0,frigidam,frigida,1,n-s---fa-
satyricon,28,0,eximus,exeo,1,v1pria---
satyricon,28,0,Iam,jam,1,d--------
satyricon,28,0,Trimalchio,Trimalchio,1,n-s---mn-
satyricon,28,0,unguento,unguentum,1,n-s---nb-
satyricon,28,0,perfusus,perfundo,1,v-srppmn-
satyricon,28,0,tergebatur,tergeo,1,v3siip---
satyricon,28,0,non,non,1,d--------
satyricon,28,0,linteis,linteum,1,n-p---nb-
satyricon,28,0,sed,sed,1,c--------
satyricon,28,0,palliis,pallium,1,n-p---nb-
satyricon,28,0,ex,ex,1,r--------
satyricon,28,0,lana,lana,1,n-s---fb-
satyricon,28,0,mollissima,mollis,1,a-s---fbs
satyricon,28,0,factis,facio,1,v-prppnb-
satyricon,28,0,Tres,tres,1,m--------
satyricon,28,0,interim,interim,1,d--------
satyricon,28,0,iatraliptae,iatralipta,1,n-p---mn-
satyricon,28,0,in,in,1,r--------
satyricon,28,0,conspectu,conspectus,2,n-s---mb-
satyricon,28,0,eius,is,1,p-s---mg-
satyricon,28,0,Falernum,Falernum,,n-s---ma-
satyricon,28,0,potabant,poto,,v3piia---
satyricon,28,0,et,et,1,c--------
satyricon,28,0,cum,cum,1,c--------
satyricon,28,0,plurimum,plurimus,1,a-s---ma-
satyricon,28,0,rixantes,rixor,1,v-pppamn-
satyricon,28,0,effunderent,effundo,1,v3pisa---
satyricon,28,0,Trimalchio,Trimalchio,1,n-s---mn-
satyricon,28,0,hoc,hic,1,p-s---na-
satyricon,28,0,suum,suus,1,a-s---na-
satyricon,28,0,propinasse,propino,,v--rna---
satyricon,28,0,dicebat,dico,2,v3siia---
satyricon,28,0,Hinc,hinc,1,d--------
satyricon,28,0,involutus,involvo,1,v-srppmn-
satyricon,28,0,coccina,coccinus,1,a-s---fb-
satyricon,28,0,gausapa,gausapa,1,n-s---fb-
satyricon,28,0,lecticae,lectica,1,n-s---fd-
satyricon,28,0,impositus,impono,1,v-srppmn-
satyricon,28,0,est,sum,1,v3spia---
satyricon,28,0,praecedentibus,praecedo,1,v-pppamb-
satyricon,28,0,phaleratis,phaleratus,1,a-p---mb-
satyricon,28,0,cursoribus,cursor,1,n-p---mb-
satyricon,28,0,quattuor,quattuor,1,m--------
satyricon,28,0,et,et,1,c--------
satyricon,28,0,chiramaxio,chiramaxio,,n-s---mb-
satyricon,28,0,in,in,1,r--------
satyricon,28,0,quo,quis,1,p-s---mb-
satyricon,28,0,deliciae,deliciae,1,n-p---fn-
satyricon,28,0,eius,is,1,p-s---mg-
satyricon,28,0,vehebantur,veho,1,v3piip---
satyricon,28,0,puer,puer,1,n-s---mn-
satyricon,28,0,vetulus,vetulus,1,a-s---mn-
satyricon,28,0,lippus,lippus,1,a-s---mn-
satyricon,28,0,domino,dominus,1,n-s---mb-
satyricon,28,0,Trimalchione,Trimalchio,1,n-s---mb-
satyricon,28,0,deformior,deformis,1,a-s---fnc
satyricon,28,0,Cum,cum,1,c--------
satyricon,28,0,ergo,ergo,1,d--------
satyricon,28,0,auferretur,aufero,1,v3si-p---
satyricon,28,0,ad,ad,1,r--------
satyricon,28,0,caput,caput,1,n-s---na-
satyricon,28,0,eius,is,1,p-s---mg-
satyricon,28,0,symphoniacus,symphoniacus,1,a-s---mn-
satyricon,28,0,cum,cum,1,c--------
satyricon,28,0,minimis,parvus,1,a-p---fb-
satyricon,28,0,tibiis,tibia,1,n-p---fb-
satyricon,28,0,accessit,accedo,1,v3sria---
satyricon,28,0,et,et,1,c--------
satyricon,28,0,tanquam,tamquam,1,d--------
satyricon,28,0,in,in,1,r--------
satyricon,28,0,aurem,auris,1,n-s---fa-
satyricon,28,0,aliquid,aliquis,1,p-s---na-
satyricon,28,0,secreto,secretum,1,d--------
satyricon,28,0,diceret,dico,2,v3sisa---
satyricon,28,0,toto,totus,2,a-s---nb-
satyricon,28,0,itinere,iter,1,n-s---nb-
satyricon,28,0,cantavit,canto,1,v3sria---
satyricon,28,0,Sequimur,sequor,1,v1ppip---
satyricon,28,0,nos,nos,1,p-p---mn-
satyricon,28,0,admiratione,admiratio,1,n-s---fb-
satyricon,28,0,iam,jam,1,d--------
satyricon,28,0,saturi,satur,1,a-p---mn-
satyricon,28,0,et,et,1,c--------
satyricon,28,0,cum,cum,1,r--------
satyricon,28,0,Agamemnone,Agamemnon,1,n-s---mb-
satyricon,28,0,ad,ad,1,r--------
satyricon,28,0,ianuam,janua,1,n-s---fa-
satyricon,28,0,pervenimus,pervenio,1,v1pria---
satyricon,28,0,in,in,1,r--------
satyricon,28,0,cuius,qui,1,p-s---fg-
satyricon,28,0,poste,postis,1,n-s---mb-
satyricon,28,0,libellus,libellus,1,n-s---mn-
satyricon,28,0,erat,sum,1,v3siia---
satyricon,28,0,cum,cum,1,r--------
satyricon,28,0,hac,hic,1,p-s---fb-
satyricon,28,0,inscriptione,inscriptio,1,n-s---fb-
satyricon,28,0,fixus,figo,1,v-srppmn-
satyricon,28,0,Quisquis,quisquis,1,p-s---mn-
satyricon,28,0,servus,servus,2,n-s---mn-
satyricon,28,0,sine,sine,1,r--------
satyricon,28,0,dominico,dominicus,1,a-s---mb-
satyricon,28,0,iussu,jussus,2,n-s---mb-
satyricon,28,0,foras,foras,1,d--------
satyricon,28,0,exierit,exeo,1,v3srsa---
satyricon,28,0,accipiet,accipio,1,v3sfia---
satyricon,28,0,plagas,plaga,1,n-p---fa-
satyricon,28,0,centum,centum,1,m--------
satyricon,28,0,In,in,1,r--------
satyricon,28,0,aditu,aditus,2,n-s---mb-
satyricon,28,0,autem,autem,1,c--------
satyricon,28,0,ipso,ipse,1,p-s---mb-
satyricon,28,0,stabat,sto,1,v3siia---
satyricon,28,0,ostiarius,ostiarius,1,n-s---mn-
satyricon,28,0,prasinatus,prasinatus,1,a-s---mn-
satyricon,28,0,cerasino,cerasinus,,a-s---nb-
satyricon,28,0,succinctus,succingo,1,v-srppmn-
satyricon,28,0,cingulo,cingulum,1,n-s---nb-
satyricon,28,0,atque,atque,1,c--------
satyricon,28,0,in,in,1,r--------
satyricon,28,0,lance,lanx,1,n-s---fb-
satyricon,28,0,argentea,argenteus,1,a-s---fb-
satyricon,28,0,pisum,pisum,1,n-s---na-
satyricon,28,0,purgabat,purgo,1,v3siia---
satyricon,28,0,Super,super,2,r--------
satyricon,28,0,limen,limen,1,n-s---na-
satyricon,28,0,autem,autem,1,c--------
satyricon,28,0,cavea,cavea,1,n-s---fn-
satyricon,28,0,pendebat,pendo,1,v3siia---
satyricon,28,0,aurea,aureus,1,a-s---fn-
satyricon,28,0,in,in,1,r--------
satyricon,28,0,qua,qui,1,p-s---fb-
satyricon,28,0,pica,pica,1,n-s---fn-
satyricon,28,0,varia,varius,1,a-s---fn-
satyricon,28,0,intrantes,intro,2,v-pppama-
satyricon,28,0,salutabat,saluto,1,v3siia---
satyricon,29,0,Ceterum,ceterum,1,d--------
satyricon,29,0,ego,ego,1,p-s---mn-
satyricon,29,0,dum,dum,1,c--------
satyricon,29,0,omnia,omnis,1,a-p---na-
satyricon,29,0,stupeo,stupeo,1,v1spia---
satyricon,29,0,paene,paene,1,d--------
satyricon,29,0,resupinatus,resupino,1,v-srppmn-
satyricon,29,0,crura,crus,1,n-p---na-
satyricon,29,0,mea,meus,1,a-p---na-
satyricon,29,0,fregi,frango,1,v1sria---
satyricon,29,0,Ad,ad,1,r--------
satyricon,29,0,sinistram,sinistra,1,n-s---fa-
satyricon,29,0,enim,enim,1,c--------
satyricon,29,0,intrantibus,intro,2,v-pppamd-
satyricon,29,0,non,non,1,d--------
satyricon,29,0,longe,longus,1,d--------
satyricon,29,0,ab,ab,1,r--------
satyricon,29,0,ostiarii,ostiarius,1,n-s---mg-
satyricon,29,0,cella,cella,1,n-s---fb-
satyricon,29,0,canis,canis,1,n-s---mn-
satyricon,29,0,ingens,ingens,1,a-s---mn-
satyricon,29,0,catena,catena,1,n-s---fb-
satyricon,29,0,vinctus,vincio,1,v-srppmn-
satyricon,29,0,in,in,1,r--------
satyricon,29,0,pariete,paries,1,n-s---mb-
satyricon,29,0,erat,sum,1,v3siia---
satyricon,29,0,pictus,pingo,1,v-srppmn-
satyricon,29,0,que,que,1,c--------
satyricon,29,0,super,super,2,d--------
satyricon,29,0,quadrata,quadro,1,v-srppfb-
satyricon,29,0,littera,littera,1,n-s---fb-
satyricon,29,0,scriptum,scribo,1,v-srppnn-
satyricon,29,0,Cave,caveo,1,v2spma---
satyricon,29,0,canem,canis,1,n-s---ma-
satyricon,29,0,Et,et,1,c--------
satyricon,29,0,collegae,collega,1,n-p---mn-
satyricon,29,0,quidem,quidem,1,d--------
satyricon,29,0,mei,meus,1,a-p---mn-
satyricon,29,0,riserunt,rideo,1,v3pria---
satyricon,29,0,ego,ego,1,p-s---mn-
satyricon,29,0,autem,autem,1,c--------
satyricon,29,0,collecto,colligo,1,v-srppmb-
satyricon,29,0,spiritu,spiritus,1,n-s---mb-
satyricon,29,0,non,non,1,d--------
satyricon,29,0,destiti,desisto,,v1sria---
satyricon,29,0,totum,totus,2,a-s---ma-
satyricon,29,0,parietem,paries,1,n-s---ma-
satyricon,29,0,persequi,persequor,1,v--pnp---
satyricon,29,0,Erat,sum,1,v3siia---
satyricon,29,0,autem,autem,1,c--------
satyricon,29,0,venalicium,venalicius,1,a-s---nn-
satyricon,29,0,cum,cum,1,r--------
satyricon,29,0,titulis,titulus,1,n-p---mb-
satyricon,29,0,pictum,pingo,1,v-srppnn-
satyricon,29,0,et,et,1,c--------
satyricon,29,0,ipse,ipse,1,p-s---mn-
satyricon,29,0,Trimalchio,Trimalchio,1,n-s---mn-
satyricon,29,0,capillatus,capillatus,,a-s---mn-
satyricon,29,0,caduceum,caduceum,1,n-s---na-
satyricon,29,0,tenebat,teneo,1,v3siia---
satyricon,29,0,que,que,1,c--------
satyricon,29,0,Minerva,Minerva,1,n-s---fb-
satyricon,29,0,ducente,duco,1,v-sppafb-
satyricon,29,0,Romam,Roma,1,n-s---fa-
satyricon,29,0,intrabat,intro,2,v3siia---
satyricon,29,0,Hinc,hinc,1,d--------
satyricon,29,0,quemadmodum,quemadmodum,1,d--------
satyricon,29,0,ratiocinari,ratiocinor,1,v--pnp---
satyricon,29,0,didicisset,disco,1,v3slsa---
satyricon,29,0,denique,denique,1,d--------
satyricon,29,0,dispensator,dispensator,1,n-s---mn-
satyricon,29,0,factus,facio,1,v-srppmn-
satyricon,29,0,esset,sum,1,v3sisa---
satyricon,29,0,omnia,omnis,1,a-p---na-
satyricon,29,0,diligenter,diligenter,1,d--------
satyricon,29,0,curiosus,curiosus,1,a-s---mn-
satyricon,29,0,pictor,pictor,1,n-s---mn-
satyricon,29,0,cum,cum,1,r--------
satyricon,29,0,inscriptione,inscriptio,1,n-s---fb-
satyricon,29,0,reddiderat,reddo,1,v3slia---
satyricon,29,0,In,in,1,r--------
satyricon,29,0,deficiente,deficio,1,v-sppafb-
satyricon,29,0,vero,verus,1,d--------
satyricon,29,0,iam,jam,1,d--------
satyricon,29,0,porticu,porticus,1,n-s---fb-
satyricon,29,0,levatum,levo,1,v-srppma-
satyricon,29,0,mento,mentum,1,n-s---nb-
satyricon,29,0,in,in,1,r--------
satyricon,29,0,tribunal,tribunal,,n-s---na-
satyricon,29,0,excelsum,excello,1,v-srppna-
satyricon,29,0,Mercurius,Mercurius,1,n-s---mn-
satyricon,29,0,rapiebat,rapio,1,v3siia---
satyricon,29,0,Praesto,praesto,,d--------
satyricon,29,0,erat,sum,1,v3siia---
satyricon,29,0,Fortuna,fortuna,1,n-s---fn-
satyricon,29,0,cornu,cornu,1,n-s---nb-
satyricon,29,0,abundanti,abundo,1,v-sppanb-
satyricon,29,0,copiosa,copiosus,1,a-s---fn-
satyricon,29,0,et,et,1,c--------
satyricon,29,0,tres,tres,1,m--------
satyricon,29,0,Parcae,Parca,1,n-p---fn-
satyricon,29,0,aurea,aureus,1,a-p---na-
satyricon,29,0,pensa,pensum,1,n-p---na-
satyricon,29,0,torquentes,torqueo,1,v-pppafn-
satyricon,29,0,Notavi,noto,1,v1sria---
satyricon,29,0,etiam,etiam,1,d--------
satyricon,29,0,in,in,1,r--------
satyricon,29,0,porticu,porticus,1,n-s---fb-
satyricon,29,0,gregem,grex,1,n-s---ma-
satyricon,29,0,cursorum,cursor,1,n-p---mg-
satyricon,29,0,cum,cum,1,r--------
satyricon,29,0,magistro,magister,1,n-s---mb-
satyricon,29,0,se,sui,1,p-s---ma-
satyricon,29,0,exercentem,exerceo,1,v-sppama-
satyricon,29,0,Praeterea,praeterea,1,d--------
satyricon,29,0,grande,grandis,1,a-s---na-
satyricon,29,0,armarium,armarium,1,n-s---na-
satyricon,29,0,in,in,1,r--------
satyricon,29,0,angulo,angulus,1,n-s---mb-
satyricon,29,0,vidi,video,1,v1sria---
satyricon,29,0,in,in,1,r--------
satyricon,29,0,cuius,qui,1,p-s---ng-
satyricon,29,0,aedicula,aedicula,1,n-s---fb-
satyricon,29,0,erant,sum,1,v3piia---
satyricon,29,0,Lares,Lar,1,n-p---mn-
satyricon,29,0,argentei,argenteus,1,a-p---mn-
satyricon,29,0,positi,pono,1,v-prppmn-
satyricon,29,0,que,que,1,c--------
satyricon,29,0,Veneris,Venus,1,n-s---fg-
satyricon,29,0,signum,signum,1,n-s---nn-
satyricon,29,0,marmoreum,marmoreus,1,a-s---nn-
satyricon,29,0,et,et,1,c--------
satyricon,29,0,pyxis,pyxis,1,n-s---fn-
satyricon,29,0,aurea,aureus,1,a-s---fn-
satyricon,29,0,non,non,1,d--------
satyricon,29,0,pusilla,pusillus,1,a-s---fn-
satyricon,29,0,in,in,1,r--------
satyricon,29,0,quo,quis,1,p-s---fb-
satyricon,29,0,barbam,barba,1,n-s---fa-
satyricon,29,0,ipsius,ipse,1,p-s---mg-
satyricon,29,0,conditam,condo,1,v-srppfa-
satyricon,29,0,esse,sum,1,v--pna---
satyricon,29,0,dicebant,dico,2,v3piia---
satyricon,29,0,Interrogare,interrogo,1,v--pna---
satyricon,29,0,ergo,ergo,1,d--------
satyricon,29,0,atriensem,atriensis,1,n-s---ma-
satyricon,29,0,coepi,coepio,1,v1sria---
satyricon,29,0,quas,qui,1,p-p---fa-
satyricon,29,0,in,in,1,r--------
satyricon,29,0,medio,medium,1,n-s---nb-
satyricon,29,0,picturas,pictura,1,n-p---fa-
satyricon,29,0,haberent,habeo,1,v3pisa---
satyricon,29,0,Iliada,Iliada,,n-s---na-
satyricon,29,0,et,et,1,c--------
satyricon,29,0,Odyssian,Odyssian,,n-s---na-
satyricon,29,0,inquit,inquam,1,v3spia---
satyricon,29,0,ac,atque,1,c--------
satyricon,29,0,Laenatis,Laenatis,,n-s---mg-
satyricon,29,0,gladiatorium,gladiatorius,1,a-s---na-
satyricon,29,0,munus,munus,1,n-s---na-
satyricon,29,0,Non,non,1,d--------
satyricon,29,0,licebat,licet,1,v3siia---
satyricon,29,0,multa,multus,,a-p---nn-
satyricon,29,0,iam,multus,,d--------
satyricon,29,0,considerare,considero,1,v--pna---
satyricon,30,0,Nos,nos,1,p-p---mn-
satyricon,30,0,iam,jam,1,d--------
satyricon,30,0,ad,ad,1,r--------
satyricon,30,0,triclinium,triclinium,1,n-s---na-
satyricon,30,0,perveneramus,pervenio,,v1plia---
satyricon,30,0,in,in,1,r--------
satyricon,30,0,cuius,qui,1,p-s---ng-
satyricon,30,0,parte,pars,1,n-s---fb-
satyricon,30,0,prima,primus,1,a-s---fb-
satyricon,30,0,procurator,procurator,1,n-s---mn-
satyricon,30,0,rationes,ratio,1,n-p---fa-
satyricon,30,0,accipiebat,accipio,1,v3siia---
satyricon,30,0,Et,et,1,c--------
satyricon,30,0,quod,qui,1,p-s---na-
satyricon,30,0,praecipue,praecipuus,1,d--------
satyricon,30,0,miratus,miror,1,v-srppmn-
satyricon,30,0,sum,sum,1,v1spia---
satyricon,30,0,in,in,1,r--------
satyricon,30,0,postibus,postis,1,n-p---mb-
satyricon,30,0,triclinii,triclinium,1,n-s---ng-
satyricon,30,0,fasces,fascis,1,n-p---mn-
satyricon,30,0,erant,sum,1,v3piia---
